dispatch_time,num_orders_in_batch,num_available_couriers,supply_demand_ratio,num_proposed_assignments,num_accepted_assignments,num_rejections,assignment_rate,acceptance_rate,total_cost_of_cycle,avg_cost_per_assignment,agreement_rate_with_actual,cost_function,mode,strategy_key,num_units,num_bundles,avg_bundle_size,micro_batch_sec,optimizer_status,num_deferred_in,num_deferred_out,num_deferred_carry
1666145824,2,3167,1583.5,2,2,0,1.0,1.0,1900.0200444070763,950.0100222035381,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666145864,1,3165,3165.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666145874,1,3165,3165.0,1,1,0,1.0,1.0,45.3431360961006,45.3431360961006,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666145884,1,3164,3164.0,1,1,0,1.0,1.0,581.5473300228812,581.5473300228812,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666145894,1,3163,3163.0,1,1,0,1.0,1.0,1.4404315586407726e-05,1.4404315586407726e-05,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666145934,1,3163,3163.0,1,1,0,1.0,1.0,4032.5238994952033,4032.5238994952033,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666145974,1,3162,3162.0,1,1,0,1.0,1.0,140.13308845329655,140.13308845329655,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666146034,1,3161,3161.0,1,1,0,1.0,1.0,5.510480084112733e-05,5.510480084112733e-05,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666146104,2,3162,1581.0,2,2,0,1.0,1.0,297.8293764736602,148.9146882368301,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666146164,1,3160,3160.0,1,1,0,1.0,1.0,629.1752311020683,629.1752311020683,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666146184,2,3159,1579.5,2,2,0,1.0,1.0,2.973838147626067,1.4869190738130336,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666146244,1,3157,3157.0,1,1,0,1.0,1.0,1507.348665704123,1507.348665704123,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666146294,1,3156,3156.0,1,1,0,1.0,1.0,348.6112556356377,348.6112556356377,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666146474,1,3156,3156.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666146484,1,3156,3156.0,1,1,0,1.0,1.0,0.0025414953238248558,0.0025414953238248558,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666146604,1,3156,3156.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666146614,2,3156,1578.0,2,1,1,0.5,0.5,160.4618334379071,160.4618334379071,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666146624,2,3155,1577.5,2,2,0,1.0,1.0,242.3360432980894,121.1680216490447,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666146734,1,3153,3153.0,1,1,0,1.0,1.0,467.72594902560564,467.72594902560564,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666146914,1,3155,3155.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666146924,1,3155,3155.0,1,1,0,1.0,1.0,433.3108466724758,433.3108466724758,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666147064,1,3158,3158.0,1,1,0,1.0,1.0,191.960414799066,191.960414799066,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666147074,1,3157,3157.0,1,1,0,1.0,1.0,162.60694690655686,162.60694690655686,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666147214,1,3160,3160.0,1,1,0,1.0,1.0,17.29738592099328,17.29738592099328,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666147244,1,3159,3159.0,1,1,0,1.0,1.0,0.06151114695318051,0.06151114695318051,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666147544,1,3166,3166.0,1,1,0,1.0,1.0,0.0,0.0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666147574,1,3167,3167.0,1,1,0,1.0,1.0,875.6858135993804,875.6858135993804,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666147804,1,3171,3171.0,1,1,0,1.0,1.0,834.9383210752756,834.9383210752756,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666147864,1,3170,3170.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666147874,1,3170,3170.0,1,1,0,1.0,1.0,27.77013551207399,27.77013551207399,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666147904,1,3169,3169.0,1,1,0,1.0,1.0,594.8623885483851,594.8623885483851,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666147954,1,3169,3169.0,1,1,0,1.0,1.0,948.5879906911623,948.5879906911623,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666147984,1,3168,3168.0,1,1,0,1.0,1.0,287.64482252780107,287.64482252780107,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148034,1,3167,3167.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666148044,1,3167,3167.0,1,1,0,1.0,1.0,312.169237262435,312.169237262435,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148134,1,3169,3169.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666148144,1,3169,3169.0,1,1,0,1.0,1.0,211.53250341259616,211.53250341259616,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148184,2,3168,1584.0,2,2,0,1.0,1.0,135.14244090983235,67.57122045491617,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666148264,1,3167,3167.0,1,1,0,1.0,1.0,268.0962187715505,268.0962187715505,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148274,1,3166,3166.0,1,1,0,1.0,1.0,204.23513248143377,204.23513248143377,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148334,1,3165,3165.0,1,1,0,1.0,1.0,56.285040636068786,56.285040636068786,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148374,2,3164,1582.0,2,1,1,0.5,0.5,163.6321455887286,163.6321455887286,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666148384,1,3164,3164.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666148394,1,3164,3164.0,1,1,0,1.0,1.0,0.0004505835829771631,0.0004505835829771631,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148424,1,3163,3163.0,1,1,0,1.0,1.0,0.008648044604427299,0.008648044604427299,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148484,2,3162,1581.0,2,1,1,0.5,0.5,6.55618918778222e-06,6.55618918778222e-06,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666148494,1,3161,3161.0,1,1,0,1.0,1.0,93.59764838024509,93.59764838024509,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148514,1,3160,3160.0,1,1,0,1.0,1.0,25.238858928247925,25.238858928247925,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148524,1,3160,3160.0,1,1,0,1.0,1.0,568.6253254981958,568.6253254981958,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148534,1,3160,3160.0,1,1,0,1.0,1.0,4.221796122314581,4.221796122314581,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148574,1,3159,3159.0,1,1,0,1.0,1.0,20.505288035460108,20.505288035460108,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148584,3,3158,1052.6666666666667,3,3,0,1.0,1.0,1166.3047460892255,388.76824869640853,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666148594,1,3155,3155.0,1,1,0,1.0,1.0,455.02240328367367,455.02240328367367,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148624,2,3154,1577.0,2,1,1,0.5,0.5,79.4369281298278,79.4369281298278,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666148634,2,3153,1576.5,2,2,0,1.0,1.0,626.57525399784,313.28762699892,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666148684,2,3152,1576.0,2,2,0,1.0,1.0,372.0466870950448,186.0233435475224,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666148694,1,3150,3150.0,1,1,0,1.0,1.0,285.5565959662066,285.5565959662066,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148704,1,3150,3150.0,1,1,0,1.0,1.0,6.9558196196262765,6.9558196196262765,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148734,2,3149,1574.5,2,2,0,1.0,1.0,1.396670158272776,0.698335079136388,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666148754,2,3147,1573.5,2,2,0,1.0,1.0,0.0004258546602269086,0.0002129273301134543,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666148764,1,3145,3145.0,1,1,0,1.0,1.0,3.0719530773294423e-08,3.0719530773294423e-08,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148774,3,3144,1048.0,3,3,0,1.0,1.0,1522.8198717287505,507.6066239095835,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666148784,1,3141,3141.0,1,1,0,1.0,1.0,244.94713684856404,244.94713684856404,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148794,1,3140,3140.0,1,1,0,1.0,1.0,61.149580208232884,61.149580208232884,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148804,1,3139,3139.0,1,1,0,1.0,1.0,57.893122068964516,57.893122068964516,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148814,2,3138,1569.0,2,2,0,1.0,1.0,248.4705570233703,124.23527851168515,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666148824,1,3136,3136.0,1,1,0,1.0,1.0,0.21534030959272943,0.21534030959272943,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148834,1,3135,3135.0,1,1,0,1.0,1.0,0.34019016341978703,0.34019016341978703,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148844,1,3134,3134.0,1,1,0,1.0,1.0,43.01102776251233,43.01102776251233,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148854,2,3133,1566.5,2,2,0,1.0,1.0,144.1375360299358,72.0687680149679,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666148864,3,3131,1043.6666666666667,3,3,0,1.0,1.0,77.44483413475804,25.814944711586012,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666148884,1,3128,3128.0,1,1,0,1.0,1.0,19.485289182465923,19.485289182465923,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148894,2,3127,1563.5,2,2,0,1.0,1.0,215.79518625377403,107.89759312688702,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666148904,1,3125,3125.0,1,1,0,1.0,1.0,78.56236042458686,78.56236042458686,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148914,2,3124,1562.0,2,2,0,1.0,1.0,387.276946765776,193.638473382888,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666148924,2,3122,1561.0,2,2,0,1.0,1.0,139.1342833988851,69.56714169944254,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666148934,3,3120,1040.0,3,2,1,0.6666666666666666,0.6666666666666666,327.8089345333874,163.9044672666937,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666148944,1,3118,3118.0,1,1,0,1.0,1.0,104.06248123122954,104.06248123122954,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666148954,2,3117,1558.5,2,2,0,1.0,1.0,150.08347465488328,75.04173732744164,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666148964,3,3115,1038.3333333333333,3,3,0,1.0,1.0,674.2508333429159,224.75027778097197,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666148974,2,3112,1556.0,2,1,1,0.5,0.5,0.11155398086557697,0.11155398086557697,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666148984,2,3111,1555.5,2,2,0,1.0,1.0,0.0019763324344375197,0.0009881662172187599,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666148994,1,3109,3109.0,1,1,0,1.0,1.0,8.66457112187947,8.66457112187947,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666149004,2,3109,1554.5,2,2,0,1.0,1.0,346.4333792515895,173.21668962579474,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666149014,1,3107,3107.0,1,1,0,1.0,1.0,1.3295744592721708,1.3295744592721708,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666149024,2,3106,1553.0,2,1,1,0.5,0.5,475.5849030404561,475.5849030404561,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666149034,5,3106,621.2,5,5,0,1.0,1.0,1863.752088929177,372.7504177858354,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,0,0
1666149044,1,3101,3101.0,1,1,0,1.0,1.0,36.10447415928537,36.10447415928537,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666149054,6,3100,516.6666666666666,6,6,0,1.0,1.0,313.91501520771726,52.31916920128621,0.0,distance_to_pickup,REALTIME,greedy,6,0,1,10,ok,0,0,0
1666149064,1,3094,3094.0,1,1,0,1.0,1.0,3.0719530773294423e-08,3.0719530773294423e-08,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666149074,1,3093,3093.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666149084,3,3093,1031.0,3,2,1,0.6666666666666666,0.6666666666666666,1658.0339419114823,829.0169709557412,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666149094,5,3091,618.2,5,5,0,1.0,1.0,122.67883705079527,24.535767410159053,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,0,0
1666149104,1,3086,3086.0,1,1,0,1.0,1.0,6.143906154658885e-08,6.143906154658885e-08,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666149114,3,3085,1028.3333333333333,3,2,1,0.6666666666666666,0.6666666666666666,195.55239606368858,97.77619803184429,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666149124,4,3083,770.75,4,3,1,0.75,0.75,884.204669993338,294.73488999777936,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,1,1
1666149134,5,3080,616.0,5,4,1,0.8,0.8,1652.0728760995714,413.01821902489286,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,1,1
1666149144,4,3076,769.0,4,4,0,1.0,1.0,402.2605649793451,100.56514124483627,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666149164,1,3072,3072.0,1,1,0,1.0,1.0,112.03689376195182,112.03689376195182,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666149174,7,3071,438.7142857142857,7,5,2,0.7142857142857143,0.7142857142857143,612.4263883764919,122.48527767529838,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,2,2
1666149184,8,3066,383.25,8,6,2,0.75,0.75,342.8390505419283,57.139841756988055,0.0,distance_to_pickup,REALTIME,greedy,8,0,1,10,ok,0,2,2
1666149194,2,3060,1530.0,2,2,0,1.0,1.0,0.21975274362592137,0.10987637181296069,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666149204,4,3058,764.5,4,3,1,0.75,0.75,232.07200181934942,77.35733393978315,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,1,1
1666149214,5,3055,611.0,5,4,1,0.8,0.8,584.0477401124456,146.0119350281114,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,1,1
1666149224,3,3051,1017.0,3,3,0,1.0,1.0,653.7503412743919,217.91678042479728,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666149234,4,3048,762.0,4,3,1,0.75,0.75,348.1602960554506,116.05343201848353,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,1,1
1666149244,2,3045,1522.5,2,2,0,1.0,1.0,198.7879603797632,99.3939801898816,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666149254,9,3043,338.1111111111111,9,6,3,0.6666666666666666,0.6666666666666666,671.1789801502518,111.8631633583753,0.0,distance_to_pickup,REALTIME,greedy,9,0,1,10,ok,0,3,3
1666149264,5,3038,607.6,5,4,1,0.8,0.8,736.1287088804768,184.0321772201192,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,1,1
1666149274,3,3034,1011.3333333333334,3,2,1,0.6666666666666666,0.6666666666666666,35.53465518673551,17.767327593367757,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666149284,4,3032,758.0,4,3,1,0.75,0.75,621.0788833259414,207.02629444198047,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,1,1
1666149294,3,3029,1009.6666666666666,3,3,0,1.0,1.0,484.884847831149,161.628282610383,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666149304,5,3026,605.2,5,4,1,0.8,0.8,170.03168165571836,42.50792041392959,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,1,1
1666149314,6,3022,503.6666666666667,6,5,1,0.8333333333333334,0.8333333333333334,195.975719433185,39.195143886637,0.0,distance_to_pickup,REALTIME,greedy,6,0,1,10,ok,0,1,1
1666149324,7,3017,431.0,7,5,2,0.7142857142857143,0.7142857142857143,860.9720541961286,172.19441083922572,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,2,2
1666149334,8,3013,376.625,8,6,2,0.75,0.75,638.3416405957056,106.3902734326176,0.0,distance_to_pickup,REALTIME,greedy,8,0,1,10,ok,0,2,2
1666149344,9,3007,334.1111111111111,9,8,1,0.8888888888888888,0.8888888888888888,2698.858253330758,337.35728166634476,0.0,distance_to_pickup,REALTIME,greedy,9,0,1,10,ok,0,1,1
1666149354,10,2999,299.9,10,10,0,1.0,1.0,2157.94945326479,215.794945326479,0.0,distance_to_pickup,REALTIME,greedy,10,0,1,10,ok,0,0,0
1666149364,4,2990,747.5,4,4,0,1.0,1.0,418.60789470159324,104.65197367539831,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666149374,5,2986,597.2,5,4,1,0.8,0.8,286.24044571605106,71.56011142901276,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,1,1
1666149384,8,2982,372.75,8,7,1,0.875,0.875,136.03428804864564,19.43346972123509,0.0,distance_to_pickup,REALTIME,greedy,8,0,1,10,ok,0,1,1
1666149394,6,2975,495.8333333333333,6,6,0,1.0,1.0,1107.229134433161,184.53818907219352,0.0,distance_to_pickup,REALTIME,greedy,6,0,1,10,ok,0,0,0
1666149404,15,2969,197.93333333333334,15,15,0,1.0,1.0,4826.529034671818,321.7686023114546,0.0,distance_to_pickup,REALTIME,greedy,15,0,1,10,ok,0,0,0
1666149414,9,2955,328.3333333333333,9,8,1,0.8888888888888888,0.8888888888888888,224.0872552792364,28.01090690990455,0.0,distance_to_pickup,REALTIME,greedy,9,0,1,10,ok,0,1,1
1666149424,9,2947,327.44444444444446,9,8,1,0.8888888888888888,0.8888888888888888,329.14510244872076,41.143137806090095,0.0,distance_to_pickup,REALTIME,greedy,9,0,1,10,ok,0,1,1
1666149434,13,2939,226.07692307692307,13,13,0,1.0,1.0,5507.987582740775,423.69135251852117,0.0,distance_to_pickup,REALTIME,greedy,13,0,1,10,ok,0,0,0
1666149444,4,2927,731.75,4,4,0,1.0,1.0,183.57680654407812,45.89420163601953,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666149454,12,2923,243.58333333333334,12,9,3,0.75,0.75,4560.780728384876,506.75341426498625,0.0,distance_to_pickup,REALTIME,greedy,12,0,1,10,ok,0,3,3
1666149464,12,2914,242.83333333333334,12,11,1,0.9166666666666666,0.9166666666666666,849.2467816327645,77.20425287570586,0.09090909090909091,distance_to_pickup,REALTIME,greedy,12,0,1,10,ok,0,1,1
1666149474,11,2903,263.90909090909093,11,10,1,0.9090909090909091,0.9090909090909091,1068.0878054833165,106.80878054833165,0.0,distance_to_pickup,REALTIME,greedy,11,0,1,10,ok,0,1,1
1666149484,8,2893,361.625,8,7,1,0.875,0.875,313.90711713159675,44.84387387594239,0.0,distance_to_pickup,REALTIME,greedy,8,0,1,10,ok,0,1,1
1666149494,11,2886,262.3636363636364,11,9,2,0.8181818181818182,0.8181818181818182,526.6060810625195,58.511786784724386,0.0,distance_to_pickup,REALTIME,greedy,11,0,1,10,ok,0,2,2
1666149504,19,2878,151.47368421052633,19,17,2,0.8947368421052632,0.8947368421052632,2302.674005223712,135.45141207198304,0.0,distance_to_pickup,REALTIME,greedy,19,0,1,10,ok,0,2,2
1666149514,11,2861,260.09090909090907,11,11,0,1.0,1.0,2241.5326079190104,203.77569162900093,0.0,distance_to_pickup,REALTIME,greedy,11,0,1,10,ok,0,0,0
1666149524,7,2850,407.14285714285717,7,7,0,1.0,1.0,1237.265177378484,176.75216819692628,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,0,0
1666149534,14,2843,203.07142857142858,14,12,2,0.8571428571428571,0.8571428571428571,1893.6461693769902,157.8038474480825,0.0,distance_to_pickup,REALTIME,greedy,14,0,1,10,ok,0,2,2
1666149544,12,2831,235.91666666666666,12,10,2,0.8333333333333334,0.8333333333333334,151.06917995657528,15.106917995657529,0.0,distance_to_pickup,REALTIME,greedy,12,0,1,10,ok,0,2,2
1666149554,14,2821,201.5,14,12,2,0.8571428571428571,0.8571428571428571,2081.6172478141193,173.46810398450995,0.0,distance_to_pickup,REALTIME,greedy,14,0,1,10,ok,0,2,2
1666149564,22,2809,127.68181818181819,22,19,3,0.8636363636363636,0.8636363636363636,2597.7307516413816,136.7226711390201,0.0,distance_to_pickup,REALTIME,greedy,22,0,1,10,ok,0,3,3
1666149574,22,2790,126.81818181818181,22,20,2,0.9090909090909091,0.9090909090909091,6764.808660868708,338.2404330434354,0.0,distance_to_pickup,REALTIME,greedy,22,0,1,10,ok,0,2,2
1666149584,20,2770,138.5,20,16,4,0.8,0.8,2251.8283133537198,140.73926958460748,0.0,distance_to_pickup,REALTIME,greedy,20,0,1,10,ok,0,4,4
1666149594,14,2754,196.71428571428572,14,13,1,0.9285714285714286,0.9285714285714286,4918.995109728575,378.3842392098904,0.0,distance_to_pickup,REALTIME,greedy,14,0,1,10,ok,0,1,1
1666149604,20,2742,137.1,20,19,1,0.95,0.95,5681.253794640113,299.0133576126375,0.0,distance_to_pickup,REALTIME,greedy,20,0,1,10,ok,0,1,1
1666149614,15,2723,181.53333333333333,15,14,1,0.9333333333333333,0.9333333333333333,847.1081254110768,60.50772324364834,0.0,distance_to_pickup,REALTIME,greedy,15,0,1,10,ok,0,1,1
1666149624,20,2709,135.45,20,18,2,0.9,0.9,2023.1816098046365,112.3989783224798,0.0,distance_to_pickup,REALTIME,greedy,20,0,1,10,ok,0,2,2
1666149634,21,2691,128.14285714285714,21,18,3,0.8571428571428571,0.8571428571428571,4368.27249496054,242.68180527558556,0.0,distance_to_pickup,REALTIME,greedy,21,0,1,10,ok,0,3,3
1666149644,22,2675,121.5909090909091,22,16,6,0.7272727272727273,0.7272727272727273,5663.84987996332,353.9906174977075,0.0,distance_to_pickup,REALTIME,greedy,22,0,1,10,ok,0,6,6
1666149654,31,2659,85.7741935483871,31,31,0,1.0,1.0,7337.000186526669,236.677425371828,0.0,distance_to_pickup,REALTIME,greedy,31,0,1,10,ok,0,0,0
1666149664,21,2628,125.14285714285714,21,18,3,0.8571428571428571,0.8571428571428571,5470.7698250193735,303.93165694552073,0.0,distance_to_pickup,REALTIME,greedy,21,0,1,10,ok,0,3,3
1666149674,17,2610,153.52941176470588,17,16,1,0.9411764705882353,0.9411764705882353,1202.0378851247394,75.12736782029621,0.0,distance_to_pickup,REALTIME,greedy,17,0,1,10,ok,0,1,1
1666149684,19,2594,136.52631578947367,19,15,4,0.7894736842105263,0.7894736842105263,2451.4482278354203,163.42988185569467,0.0,distance_to_pickup,REALTIME,greedy,19,0,1,10,ok,0,4,4
1666149694,21,2579,122.80952380952381,21,18,3,0.8571428571428571,0.8571428571428571,9899.266709798678,549.9592616554821,0.0,distance_to_pickup,REALTIME,greedy,21,0,1,10,ok,0,3,3
1666149704,25,2561,102.44,25,23,2,0.92,0.92,2853.3293233170007,124.05779666595654,0.0,distance_to_pickup,REALTIME,greedy,25,0,1,10,ok,0,2,2
1666149714,24,2538,105.75,24,22,2,0.9166666666666666,0.9166666666666666,9085.513507461439,412.97788670279266,0.0,distance_to_pickup,REALTIME,greedy,24,0,1,10,ok,0,2,2
1666149724,13,2517,193.6153846153846,13,12,1,0.9230769230769231,0.9230769230769231,1232.2402936572355,102.68669113810296,0.0,distance_to_pickup,REALTIME,greedy,13,0,1,10,ok,0,1,1
1666149734,27,2506,92.81481481481481,27,22,5,0.8148148148148148,0.8148148148148148,8840.842670447879,401.85648502035815,0.0,distance_to_pickup,REALTIME,greedy,27,0,1,10,ok,0,5,5
1666149744,22,2484,112.9090909090909,22,17,5,0.7727272727272727,0.7727272727272727,3008.5679142577014,176.9745831916295,0.0,distance_to_pickup,REALTIME,greedy,22,0,1,10,ok,0,5,5
