dispatch_time,num_orders_in_batch,num_available_couriers,supply_demand_ratio,num_proposed_assignments,num_accepted_assignments,num_rejections,assignment_rate,acceptance_rate,total_cost_of_cycle,avg_cost_per_assignment,agreement_rate_with_actual,cost_function,mode,strategy_key,num_units,num_bundles,avg_bundle_size,micro_batch_sec,optimizer_status,num_deferred_in,num_deferred_out,num_deferred_carry,decision_ms,optimizer_ms
1666236432,798,3195,4.003759398496241,798,705,93,0.8834586466165414,0.8834586466165414,59000.0,83.68794326241135,0.00851063829787234,distance_to_pickup,BATCH,milp_vrp,798,0,0,0,ok,0,93,93,60566.8309169705,59756.091582996305
1666236612,784,2756,3.5153061224489797,784,672,112,0.8571428571428571,0.8571428571428571,125000.0,186.01190476190476,0.019345238095238096,distance_to_pickup,BATCH,milp_vrp,784,0,0,0,ok,0,112,112,49694.57175000571,48997.98666697461
1666322707,845,3753,4.441420118343196,845,723,122,0.855621301775148,0.855621301775148,66000.0,91.28630705394191,0.011065006915629323,distance_to_pickup,BATCH,milp_vrp,845,0,0,0,ok,0,122,122,66327.72520801518,65317.78670899803
1666322827,806,3298,4.091811414392059,806,701,105,0.869727047146402,0.869727047146402,69000.0,98.43081312410841,0.014265335235378032,distance_to_pickup,BATCH,milp_vrp,806,0,0,0,ok,0,105,105,59865.766957984306,58463.5556670255
1666323007,768,2867,3.7330729166666665,768,680,88,0.8854166666666666,0.8854166666666666,120000.0,176.47058823529412,0.023529411764705882,distance_to_pickup,BATCH,milp_vrp,768,0,0,0,ok,0,88,88,50014.500957971904,49275.33375000348
1666409110,788,3891,4.937817258883249,788,697,91,0.8845177664974619,0.8845177664974619,68000.0,97.5609756097561,0.011477761836441894,distance_to_pickup,BATCH,milp_vrp,788,0,0,0,ok,0,91,91,65169.85316603677,64187.02283297898
1666409230,763,3456,4.529488859764089,763,665,98,0.8715596330275229,0.8715596330275229,66000.0,99.24812030075188,0.012030075187969926,distance_to_pickup,BATCH,milp_vrp,763,0,0,0,ok,0,98,98,61962.883915985,60174.80204202002
1666409410,732,3032,4.14207650273224,732,634,98,0.8661202185792349,0.8661202185792349,125000.0,197.1608832807571,0.02365930599369085,distance_to_pickup,BATCH,milp_vrp,732,0,0,0,ok,0,98,98,56228.99858298479,55446.99633400887
1666495519,732,3996,5.459016393442623,732,636,96,0.8688524590163934,0.8688524590163934,57000.0,89.62264150943396,0.009433962264150943,distance_to_pickup,BATCH,milp_vrp,732,0,0,0,ok,0,96,96,68763.19175004028,67810.34783297218
1666495639,687,3597,5.235807860262009,687,589,98,0.8573508005822417,0.8573508005822417,93000.0,157.89473684210526,0.015280135823429542,distance_to_pickup,BATCH,milp_vrp,687,0,0,0,ok,0,98,98,61189.060665958095,59403.68166699773
1666495819,767,3201,4.173402868318123,767,670,97,0.8735332464146024,0.8735332464146024,147000.0,219.40298507462686,0.016417910447761194,distance_to_pickup,BATCH,milp_vrp,767,0,0,0,ok,0,97,97,55376.20379199507,54576.414333016146
1666581917,747,4074,5.453815261044177,747,638,109,0.8540829986613119,0.8540829986613119,99000.0,155.17241379310346,0.012539184952978056,distance_to_pickup,BATCH,milp_vrp,747,0,0,0,ok,0,109,109,70625.28045801446,67869.01016597403
1666582037,811,3682,4.540073982737361,811,701,110,0.8643649815043156,0.8643649815043156,88000.0,125.53495007132668,0.008559201141226819,distance_to_pickup,BATCH,milp_vrp,811,0,0,0,ok,0,110,110,66830.40520799113,65857.54712502239
1666582217,718,3236,4.506963788300836,718,628,90,0.8746518105849582,0.8746518105849582,119000.0,189.4904458598726,0.01592356687898089,distance_to_pickup,BATCH,milp_vrp,718,0,0,0,ok,0,90,90,52616.46208300954,51864.05541701242
