dispatch_time,num_orders_in_batch,num_available_couriers,supply_demand_ratio,num_proposed_assignments,num_accepted_assignments,num_rejections,assignment_rate,acceptance_rate,total_cost_of_cycle,avg_cost_per_assignment,agreement_rate_with_actual,cost_function,mode,strategy_key,num_units,num_bundles,avg_bundle_size,micro_batch_sec,optimizer_status,num_deferred_in,num_deferred_out,num_deferred_carry,decision_ms,optimizer_ms
1666322827,7695,3649,0.4742040285899935,150,137,13,0.017803768680961663,0.9133333333333333,13000.0,94.8905109489051,0.0072992700729927005,distance_to_pickup,BATCH,milp_vrp,7695,0,0,0,ok,0,7558,7558,9456.833750009537,685.8072500326671
1666323007,8221,3541,0.4307261890280988,150,123,27,0.014961683493492276,0.82,9000.0,73.17073170731707,0.0,distance_to_pickup,BATCH,milp_vrp,8221,0,0,0,ok,0,8098,8098,9836.727000016253,662.1584999957122
1666409110,8798,3891,0.44225960445555806,150,136,14,0.015458058649693112,0.9066666666666666,5000.0,36.76470588235294,0.007352941176470588,distance_to_pickup,BATCH,milp_vrp,8798,0,0,0,ok,0,8662,8662,11790.25558300782,780.6771250325255
1666409230,9334,3791,0.406149560745661,150,130,20,0.013927576601671309,0.8666666666666667,9000.0,69.23076923076923,0.023076923076923078,distance_to_pickup,BATCH,milp_vrp,9334,0,0,0,ok,0,9204,9204,12126.190291019157,718.8380000297911
1666409410,9838,3692,0.37527952835942263,150,127,23,0.012909127871518601,0.8466666666666667,6000.0,47.24409448818898,0.0,distance_to_pickup,BATCH,milp_vrp,9838,0,0,0,ok,0,9711,9711,12097.390166018158,631.5292919753119
1666495519,10345,3996,0.3862735621072982,150,126,24,0.012179797003383277,0.84,10000.0,79.36507936507937,0.0,distance_to_pickup,BATCH,milp_vrp,10345,0,0,0,ok,0,10219,10219,13477.141125011258,691.4669160032645
1666495639,10810,3900,0.36077705827937095,150,131,19,0.01211840888066605,0.8733333333333333,8000.0,61.06870229007634,0.0,distance_to_pickup,BATCH,milp_vrp,10810,0,0,0,ok,0,10679,10679,14783.707666036207,701.7416669987142
1666495819,11348,3802,0.3350370109270356,150,130,20,0.011455763130066972,0.8666666666666667,12000.0,92.3076923076923,0.0,distance_to_pickup,BATCH,milp_vrp,11348,0,0,0,ok,0,11218,11218,14125.62170898309,657.4008750030771
1666581917,11868,4074,0.34327603640040444,150,135,15,0.011375126390293226,0.9,7000.0,51.851851851851855,0.0,distance_to_pickup,BATCH,milp_vrp,11868,0,0,0,ok,0,11733,11733,16925.852000014856,700.9967920021154
1666582037,12435,3968,0.3190993164455167,150,128,22,0.010293526336952151,0.8533333333333334,18000.0,140.625,0.0,distance_to_pickup,BATCH,milp_vrp,12435,0,0,0,ok,0,12307,12307,16145.54658299312,711.4505839999765
1666582217,12915,3864,0.2991869918699187,150,130,20,0.010065814943863724,0.8666666666666667,21000.0,161.53846153846155,0.007692307692307693,distance_to_pickup,BATCH,milp_vrp,12915,0,0,0,ok,0,12785,12785,16384.25499998266,729.8572090221569
