dispatch_time,num_orders_in_batch,num_available_couriers,supply_demand_ratio,num_proposed_assignments,num_accepted_assignments,num_rejections,assignment_rate,acceptance_rate,total_cost_of_cycle,avg_cost_per_assignment,agreement_rate_with_actual,cost_function,mode,strategy_key,num_units,num_bundles,avg_bundle_size,micro_batch_sec,optimizer_status,num_deferred_in,num_deferred_out,num_deferred_carry,decision_ms,optimizer_ms
1666236432,798,3427,4.294486215538847,798,705,93,0.8834586466165414,0.8834586466165414,3364000.0,4771.631205673759,0.0070921985815602835,distance_to_pickup,BATCH,clustered_milp_vrp,798,0,0,0,ok,0,93,93,3208.3781249821186,2389.097125036642
1666236612,784,3214,4.099489795918367,784,672,112,0.8571428571428571,0.8571428571428571,2913000.0,4334.821428571428,0.00744047619047619,distance_to_pickup,BATCH,clustered_milp_vrp,784,0,0,0,ok,0,112,112,3017.54237501882,2262.6057909801602
1666322707,845,3753,4.441420118343196,845,723,122,0.855621301775148,0.855621301775148,5064000.0,7004.149377593361,0.0,distance_to_pickup,BATCH,clustered_milp_vrp,845,0,0,0,ok,0,122,122,3796.030209050514,2829.868625034578
1666322827,806,3541,4.393300248138958,806,701,105,0.869727047146402,0.869727047146402,3571000.0,5094.151212553495,0.015691868758915834,distance_to_pickup,BATCH,clustered_milp_vrp,806,0,0,0,ok,0,105,105,3345.5520829884335,2498.298958002124
1666323007,768,3332,4.338541666666667,768,680,88,0.8854166666666666,0.8854166666666666,2318000.0,3408.823529411765,0.004411764705882353,distance_to_pickup,BATCH,clustered_milp_vrp,768,0,0,0,ok,0,88,88,2952.533959003631,2178.294916986488
1666409110,788,3891,4.937817258883249,788,697,91,0.8845177664974619,0.8845177664974619,3699000.0,5307.030129124821,0.0014347202295552368,distance_to_pickup,BATCH,clustered_milp_vrp,788,0,0,0,ok,0,91,91,3557.464750017971,2627.479167014826
1666409230,763,3694,4.8414154652686765,763,665,98,0.8715596330275229,0.8715596330275229,2874000.0,4321.804511278196,0.012030075187969926,distance_to_pickup,BATCH,clustered_milp_vrp,763,0,0,0,ok,0,98,98,3192.877374996897,2357.089917000849
1666409410,732,3496,4.775956284153006,732,634,98,0.8661202185792349,0.8661202185792349,2771000.0,4370.6624605678235,0.007886435331230283,distance_to_pickup,BATCH,clustered_milp_vrp,732,0,0,0,ok,0,98,98,2969.73120799521,2196.936749969609
1666495519,732,3996,5.459016393442623,732,636,96,0.8688524590163934,0.8688524590163934,3266000.0,5135.220125786163,0.0031446540880503146,distance_to_pickup,BATCH,clustered_milp_vrp,732,0,0,0,ok,0,96,96,3231.7193330381997,2322.2778330091387
1666495639,687,3807,5.541484716157205,687,589,98,0.8573508005822417,0.8573508005822417,2145000.0,3641.7657045840406,0.006791171477079796,distance_to_pickup,BATCH,clustered_milp_vrp,687,0,0,0,ok,0,98,98,2910.6837089639157,2126.425750029739
1666495819,767,3613,4.710560625814863,767,670,97,0.8735332464146024,0.8735332464146024,2941000.0,4389.55223880597,0.0029850746268656717,distance_to_pickup,BATCH,clustered_milp_vrp,767,0,0,0,ok,0,97,97,3407.7822500257753,2454.2453750036657
1666581917,747,4074,5.453815261044177,747,638,109,0.8540829986613119,0.8540829986613119,3272000.0,5128.526645768025,0.001567398119122257,distance_to_pickup,BATCH,clustered_milp_vrp,747,0,0,0,ok,0,109,109,3348.7635409692302,2389.009458012879
1666582037,811,3869,4.770653514180025,811,701,110,0.8643649815043156,0.8643649815043156,3673000.0,5239.657631954351,0.0028530670470756064,distance_to_pickup,BATCH,clustered_milp_vrp,811,0,0,0,ok,0,110,110,3487.679500016384,2532.9033749876544
1666582217,718,3658,5.094707520891365,718,628,90,0.8746518105849582,0.8746518105849582,2686000.0,4277.070063694267,0.01751592356687898,distance_to_pickup,BATCH,clustered_milp_vrp,718,0,0,0,ok,0,90,90,3029.7688750433736,2233.4173749550246
